record_type,enum_type,value,priority,sources,encodings,offsets
enum_value,EAbilityTaskNetSyncType,BothWait,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcaadcf8
enum_value,EAbilityTaskNetSyncType,OnlyClientWait,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcaadcb8
enum_value,EAbilityTaskNetSyncType,OnlyServerWait,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcaadd20
enum_value,EAbilityTaskWaitState,WaitingOnAvatar,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xcaaca78
enum_value,EAbilityTaskWaitState,WaitingOnGame,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xcaacab8
enum_value,EAbilityTaskWaitState,WaitingOnUser,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xcaacae0
enum_value,EActiveEvents,Birthday,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc2babd0
enum_value,EActiveEvents,MAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc2bac00
enum_value,EActiveEvents,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc2babe8
enum_value,EActiveEvents,PartyDodos,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc2bac18
enum_value,EActorListsBP,AL_ACTIVE_WILD_NONWATER_DINOS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb496618
enum_value,EActorListsBP,AL_ACTIVE_WILD_WATER_DINOS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4965e8
enum_value,EActorListsBP,AL_AMBIENTSOUNDS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4958a8
enum_value,EActorListsBP,AL_BEDS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495968
enum_value,EActorListsBP,AL_BIOMEZONEVOLUMES,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4959c8
enum_value,EActorListsBP,AL_BLOCKINGVOLUMES,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495828
enum_value,EActorListsBP,AL_CLIENTSIDEDESTRUCTABLEACTORS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495b08
enum_value,EActorListsBP,AL_CONNECTEDSHOOTERCHARACTERS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495878
enum_value,EActorListsBP,AL_CUSTOMACTORLISTS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495850
enum_value,EActorListsBP,AL_DAYCYCLEAMBIENTSOUNDS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4958f0
enum_value,EActorListsBP,AL_DIRECTIONAL_LIGHTS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495bd8
enum_value,EActorListsBP,AL_EXPLORERNOTECHESTS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495c90
enum_value,EActorListsBP,AL_FLOATINGHUD,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495fa0
enum_value,EActorListsBP,AL_FORCEDHUD,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495a50
enum_value,EActorListsBP,AL_MISSIONS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495c48
enum_value,EActorListsBP,AL_MISSION_DISPATCHERS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495c20
enum_value,EActorListsBP,AL_MISSION_DISPATCHER_POINTS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495ba8
enum_value,EActorListsBP,AL_NPC,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495a10
enum_value,EActorListsBP,AL_NPCZONEMANAGERS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495a28
enum_value,EActorListsBP,AL_NPCZONEMANAGERS_LEVELSTREAM,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495cb8
enum_value,EActorListsBP,AL_NPC_ACTIVE,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4959f0
enum_value,EActorListsBP,AL_NPC_DEAD,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4959a8
enum_value,EActorListsBP,AL_PERFORMANCETHROTTLEDTICKS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495a90
enum_value,EActorListsBP,AL_PLAYERCONTROLLERS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495980
enum_value,EActorListsBP,AL_PLAYERS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495f58
enum_value,EActorListsBP,AL_PLAYERSTATES,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495f38
enum_value,EActorListsBP,AL_PLAYER_STARTS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495b38
enum_value,EActorListsBP,AL_POSSESSED_THRALLS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb496548
enum_value,EActorListsBP,AL_REALTIMETHROTTLEDTICKS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4965b8
enum_value,EActorListsBP,AL_STRUCTUREPREVENTIONVOLUMES,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495938
enum_value,EActorListsBP,AL_STRUCTURESCLIENT,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4958c8
enum_value,EActorListsBP,AL_STRUCTURESTHATSHOULDINTERACTWITHVOLUMETRICDISPATCHERS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495ac0
enum_value,EActorListsBP,AL_SUPPLYCRATEVOLUMES,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495c68
enum_value,EActorListsBP,AL_TAGGED,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495a70
enum_value,EActorListsBP,AL_TAMED_DINOS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495ce8
enum_value,EActorListsBP,AL_TELEPORTERS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb496598
enum_value,EActorListsBP,AL_THROTTLEDTICKS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495b58
enum_value,EActorListsBP,AL_TILEVOLUMES,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495c00
enum_value,EActorListsBP,AL_TRANSPONDERS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495918
enum_value,EActorListsBP,AL_UNDERMESH_VOLUMES,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495b80
enum_value,EActorListsBP,AL_UNSTASISEDACTORS,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb495f78
enum_value,EActorListsBP,MAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb496530
enum_value,EActorListsBP,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb496570
enum_value,EActorMovementCompensationMode,ComponentSpace,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc411ec8
enum_value,EActorMovementCompensationMode,SuddenMotionOnly,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc411e70
enum_value,EActorMovementCompensationMode,WorldSpace,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc411ef8
enum_value,EActorSequenceObjectReferenceType,Component,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcc219d0
enum_value,EActorSequenceObjectReferenceType,ContextActor,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcc21968
enum_value,EActorSequenceObjectReferenceType,ExternalActor,low,ArkAscended.exe,ascii,ArkAscended.exe:0xcc21998
enum_value,EActorUpdateOverlapsMethod,AlwaysUpdate,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb67b270
enum_value,EActorUpdateOverlapsMethod,NeverUpdate,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb67b218
enum_value,EActorUpdateOverlapsMethod,OnlyUpdateMovable,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb67b240
enum_value,EActorUpdateOverlapsMethod,UseConfigDefault,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb67b2a0
enum_value,EAgentComponentState,EntityCreated,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xbd274c0
enum_value,EAgentComponentState,EntityPendingCreation,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xbd27490
enum_value,EAgentComponentState,None,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xbd27470
enum_value,EAgentComponentState,PuppetInitialized,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xbd27720
enum_value,EAgentComponentState,PuppetPaused,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xbd27748
enum_value,EAgentComponentState,PuppetPendingInitialization,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xbd274e8
enum_value,EAgentComponentState,PuppetPendingReplication,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xbd27770
enum_value,EAgentComponentState,PuppetReplicatedOrphan,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xbd277a0
enum_value,EAimAssistType,Off,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23b620
enum_value,EAimAssistType,RangeWeaponAlwaysOn,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23b2a8
enum_value,EAimAssistType,TargetingOn,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23b288
enum_value,EAimAssistType,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23b2e0
enum_value,EAimMode,AimAtTarget,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc6ecbe8
enum_value,EAimMode,MAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc6ecb20
enum_value,EAimMode,OrientToTarget,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc6ecb00
enum_value,EAirAbsorptionMethod,CustomCurve,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb656500
enum_value,EAirAbsorptionMethod,Linear,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb656528
enum_value,EAlignHorizontalUI,Center,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb40e610
enum_value,EAlignHorizontalUI,Left,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb40e5f0
enum_value,EAlignHorizontalUI,Right,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb40e5b8
enum_value,EAlignHorizontalUI,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb40ed38
enum_value,EAlignObjectsAlignToOptions,Combined,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc8bb108
enum_value,EAlignObjectsAlignToOptions,FirstSelected,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc8bb018
enum_value,EAlignObjectsAlignToOptions,LastSelected,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc8bafe8
enum_value,EAlignObjectsAlignTypes,BoundingBoxes,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc8b8f40
enum_value,EAlignObjectsAlignTypes,Pivots,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc8b8f68
enum_value,EAlignObjectsBoxPoint,Back,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc8bafa8
enum_value,EAlignObjectsBoxPoint,Bottom,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc8baf48
enum_value,EAlignObjectsBoxPoint,Center,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc8bb098
enum_value,EAlignObjectsBoxPoint,Front,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc8bafc8
enum_value,EAlignObjectsBoxPoint,Left,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc8baf08
enum_value,EAlignObjectsBoxPoint,Max,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc8baf68
enum_value,EAlignObjectsBoxPoint,Min,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc8baf88
enum_value,EAlignObjectsBoxPoint,Right,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc8baee8
enum_value,EAlignObjectsBoxPoint,Top,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc8baf28
enum_value,EAlignVerticalUI,Bottom,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb40edc0
enum_value,EAlignVerticalUI,Center,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb40ed18
enum_value,EAlignVerticalUI,Top,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb40ed00
enum_value,EAlignVerticalUI,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb40ed80
enum_value,EAllowConvexMergeMethod,Any,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb088d98
enum_value,EAllowConvexMergeMethod,ByProximity,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb088e50
enum_value,EAlphaBlendOption,CircularIn,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e658
enum_value,EAlphaBlendOption,CircularInOut,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e698
enum_value,EAlphaBlendOption,CircularOut,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e678
enum_value,EAlphaBlendOption,Cubic,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e570
enum_value,EAlphaBlendOption,CubicInOut,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e5f8
enum_value,EAlphaBlendOption,Custom,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e720
enum_value,EAlphaBlendOption,ExpIn,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e6c0
enum_value,EAlphaBlendOption,ExpInOut,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e700
enum_value,EAlphaBlendOption,ExpOut,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e6e0
enum_value,EAlphaBlendOption,HermiteCubic,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e590
enum_value,EAlphaBlendOption,Linear,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e550
enum_value,EAlphaBlendOption,QuadraticInOut,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e5d0
enum_value,EAlphaBlendOption,QuarticInOut,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e618
enum_value,EAlphaBlendOption,QuinticInOut,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e638
enum_value,EAlphaBlendOption,Sinusoidal,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68e5b0
enum_value,EAlphaChannelMode,AllowThroughTonemapper,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb945980
enum_value,EAlphaChannelMode,Disabled,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb945918
enum_value,EAlphaChannelMode,Enabled,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb945938
enum_value,EAlphaChannelMode,LinearColorSpaceOnly,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb945958
enum_value,EAlphaChannelMode,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb9459c8
enum_value,EAnchorStateEnum,Dataflow_AnchorState_Anchored,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xcbc90f0
enum_value,EAnchorStateEnum,Dataflow_AnchorState_NotAnchored,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xcbc9168
enum_value,EAnchorStateEnum,Dataflow_Max,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xcbc9148
enum_value,EAngularDriveMode,SLERP,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb906b28
enum_value,EAngularDriveMode,TwistAndSwing,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb9083a8
enum_value,EAngularDriveMode,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb908378
enum_value,EAnimAlphaInputType,Bool,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6d6e10
enum_value,EAnimAlphaInputType,Curve,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6d6e30
enum_value,EAnimAlphaInputType,Float,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6d6df0
enum_value,EAnimCurveType,AttributeCurve,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487180
enum_value,EAnimCurveType,MaterialCurve,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb486d78
enum_value,EAnimCurveType,MaxAnimCurveType,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb486da8
enum_value,EAnimCurveType,MorphTargetCurve,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb486d50
enum_value,EAnimDataModelNotifyType,AttributeAdded,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487a10
enum_value,EAnimDataModelNotifyType,AttributeChanged,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487a70
enum_value,EAnimDataModelNotifyType,AttributeRemoved,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487aa0
enum_value,EAnimDataModelNotifyType,BracketClosed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487830
enum_value,EAnimDataModelNotifyType,BracketOpened,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487858
enum_value,EAnimDataModelNotifyType,CurveAdded,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487698
enum_value,EAnimDataModelNotifyType,CurveChanged,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487718
enum_value,EAnimDataModelNotifyType,CurveColorChanged,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487b28
enum_value,EAnimDataModelNotifyType,CurveCommentChanged,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487a40
enum_value,EAnimDataModelNotifyType,CurveFlagsChanged,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487af8
enum_value,EAnimDataModelNotifyType,CurveRemoved,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4876f0
enum_value,EAnimDataModelNotifyType,CurveRenamed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487ad0
enum_value,EAnimDataModelNotifyType,CurveScaled,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487b58
enum_value,EAnimDataModelNotifyType,FrameRateChanged,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4876c0
enum_value,EAnimDataModelNotifyType,Invalid,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4879b8
enum_value,EAnimDataModelNotifyType,Populated,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487990
enum_value,EAnimDataModelNotifyType,Reset,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487970
enum_value,EAnimDataModelNotifyType,SequenceLengthChanged,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487790
enum_value,EAnimDataModelNotifyType,SkeletonChanged,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4879e0
enum_value,EAnimDataModelNotifyType,TrackAdded,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487768
enum_value,EAnimDataModelNotifyType,TrackChanged,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487740
enum_value,EAnimDataModelNotifyType,TrackRemoved,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4877c0
enum_value,EAnimExecutionContextConversionResult,Failed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6abdb8
enum_value,EAnimExecutionContextConversionResult,Succeeded,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6abd80
enum_value,EAnimFunctionCallSite,OnBecomeRelevant,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f0c8
enum_value,EAnimFunctionCallSite,OnBecomeRelevantPostRecursion,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f000
enum_value,EAnimFunctionCallSite,OnEvaluate,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f0a0
enum_value,EAnimFunctionCallSite,OnEvaluatePostRecursion,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34efd0
enum_value,EAnimFunctionCallSite,OnFinishedBlendingIn,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f1a0
enum_value,EAnimFunctionCallSite,OnFinishedBlendingOut,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f1d0
enum_value,EAnimFunctionCallSite,OnInitialize,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34ee48
enum_value,EAnimFunctionCallSite,OnInitializePostRecursion,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f068
enum_value,EAnimFunctionCallSite,OnStartedBlendingIn,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f200
enum_value,EAnimFunctionCallSite,OnStartedBlendingOut,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34efa0
enum_value,EAnimFunctionCallSite,OnUpdate,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f0f0
enum_value,EAnimFunctionCallSite,OnUpdatePostRecursion,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb34f038
enum_value,EAnimGroupRole,AlwaysFollower,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68f1d0
enum_value,EAnimGroupRole,AlwaysLeader,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68f1f0
enum_value,EAnimGroupRole,CanBeLeader,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68f1b0
enum_value,EAnimGroupRole,ExclusiveAlwaysLeader,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68fb18
enum_value,EAnimGroupRole,TransitionFollower,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68faf0
enum_value,EAnimGroupRole,TransitionLeader,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68f210
enum_value,EAnimGroupRole,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68fb50
enum_value,EAnimInstanceLocatorFragmentType,AnimInstance,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487cd0
enum_value,EAnimInstanceLocatorFragmentType,PostProcessAnimInstance,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb487c90
enum_value,EAnimInterpolationType,Linear,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb488e70
enum_value,EAnimInterpolationType,Step,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb488e50
enum_value,EAnimLinkMethod,Absolute,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6aec48
enum_value,EAnimLinkMethod,Proportional,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6aec88
enum_value,EAnimLinkMethod,Relative,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6aec68
enum_value,EAnimLinkMethod,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6ae978
enum_value,EAnimNodeDataFlags,AllFunctions,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6afba0
enum_value,EAnimNodeDataFlags,HasBecomeRelevantFunction,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6afb48
enum_value,EAnimNodeDataFlags,HasInitialUpdateFunction,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6afb18
enum_value,EAnimNodeDataFlags,HasUpdateFunction,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6afb78
enum_value,EAnimNodeDataFlags,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6afaf8
enum_value,EAnimNodeReferenceConversionResult,Failed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6af8f8
enum_value,EAnimNodeReferenceConversionResult,Succeeded,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6af8c8
enum_value,EAnimNotifyEventType,Begin,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6ae828
enum_value,EAnimNotifyEventType,End,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6ae848
enum_value,EAnimNotifyEventType,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6ae880
enum_value,EAnimPropertyAccessCallSite,GameThread_Batched_PostEventGraph,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6bfe38
enum_value,EAnimPropertyAccessCallSite,GameThread_Batched_PreEventGraph,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6bfdf8
enum_value,EAnimPropertyAccessCallSite,WorkerThread_Batched_PostEventGraph,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6bfdb0
enum_value,EAnimPropertyAccessCallSite,WorkerThread_Batched_PreEventGraph,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6bfd70
enum_value,EAnimPropertyAccessCallSite,WorkerThread_Unbatched,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6bfd38
enum_value,EAnimSyncGroupScope,Component,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68fbb0
enum_value,EAnimSyncGroupScope,Local,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68fb90
enum_value,EAnimSyncMethod,DoNotSync,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68fc08
enum_value,EAnimSyncMethod,Graph,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68fc48
enum_value,EAnimSyncMethod,SyncGroup,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb68fc28
enum_value,EAnimToTextureMode,Bone,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca19940
enum_value,EAnimToTextureMode,Vertex,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca19920
enum_value,EAnimToTextureNumBoneInfluences,Four,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca19670
enum_value,EAnimToTextureNumBoneInfluences,One,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca19620
enum_value,EAnimToTextureNumBoneInfluences,Two,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca19648
enum_value,EAnimToTexturePrecision,EightBits,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca199a8
enum_value,EAnimToTexturePrecision,SixteenBits,low,ArkAscended.exe,ascii,ArkAscended.exe:0xca199d0
enum_value,EAnimationMode,AnimationBlueprint,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb75a320
enum_value,EAnimationMode,AnimationCustomMode,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb75a3e0
enum_value,EAnimationMode,AnimationSingleNode,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb75a3b8
enum_value,EAnimationMode,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb75a3a0
enum_value,EAppMsgCategory,Error,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae23218
enum_value,EAppMsgCategory,Info,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae231e0
enum_value,EAppMsgCategory,Success,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae231f8
enum_value,EAppMsgCategory,Warning,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae23148
enum_value,EAppMsgType,CancelRetryContinue,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae23420
enum_value,EAppMsgType,Ok,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae233a8
enum_value,EAppMsgType,OkCancel,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae23378
enum_value,EAppMsgType,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae23460
enum_value,EAppMsgType,YesNo,low,ArkAscended.exe,ascii,ArkAscended.exe:0xae23390
