kind,mxcheatui_asset_path,blueprint_stem,class_ref_C,in_session_save_221210,session_combat_v1,e_primal_item_type_guess,game_state_enum_hooks,gaia_searchable,notes
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Rex_05,PrimalItemTrophy_Skeleton_Rex_05,PrimalItemTrophy_Skeleton_Rex_05_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Rex_06,PrimalItemTrophy_Skeleton_Rex_06,PrimalItemTrophy_Skeleton_Rex_06_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Rex_07,PrimalItemTrophy_Skeleton_Rex_07,PrimalItemTrophy_Skeleton_Rex_07_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Ribcage01,PrimalItemTrophy_Skeleton_Ribcage01,PrimalItemTrophy_Skeleton_Ribcage01_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Skull01,PrimalItemTrophy_Skeleton_Skull01,PrimalItemTrophy_Skeleton_Skull01_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Skull02,PrimalItemTrophy_Skeleton_Skull02,PrimalItemTrophy_Skeleton_Skull02_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Skull03,PrimalItemTrophy_Skeleton_Skull03,PrimalItemTrophy_Skeleton_Skull03_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Skull04,PrimalItemTrophy_Skeleton_Skull04,PrimalItemTrophy_Skeleton_Skull04_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Skull05,PrimalItemTrophy_Skeleton_Skull05,PrimalItemTrophy_Skeleton_Skull05_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Skull06,PrimalItemTrophy_Skeleton_Skull06,PrimalItemTrophy_Skeleton_Skull06_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Skulls01,PrimalItemTrophy_Skeleton_Skulls01,PrimalItemTrophy_Skeleton_Skulls01_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Stego,PrimalItemTrophy_Skeleton_Stego,PrimalItemTrophy_Skeleton_Stego_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Stego_01,PrimalItemTrophy_Skeleton_Stego_01,PrimalItemTrophy_Skeleton_Stego_01_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Stego_02,PrimalItemTrophy_Skeleton_Stego_02,PrimalItemTrophy_Skeleton_Stego_02_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Stego_03,PrimalItemTrophy_Skeleton_Stego_03,PrimalItemTrophy_Skeleton_Stego_03_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Stego_04,PrimalItemTrophy_Skeleton_Stego_04,PrimalItemTrophy_Skeleton_Stego_04_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Stego_05,PrimalItemTrophy_Skeleton_Stego_05,PrimalItemTrophy_Skeleton_Stego_05_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Stego_06,PrimalItemTrophy_Skeleton_Stego_06,PrimalItemTrophy_Skeleton_Stego_06_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Stego_07,PrimalItemTrophy_Skeleton_Stego_07,PrimalItemTrophy_Skeleton_Stego_07_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Stego_08,PrimalItemTrophy_Skeleton_Stego_08,PrimalItemTrophy_Skeleton_Stego_08_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Stego_09,PrimalItemTrophy_Skeleton_Stego_09,PrimalItemTrophy_Skeleton_Stego_09_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Trike_01,PrimalItemTrophy_Skeleton_Trike_01,PrimalItemTrophy_Skeleton_Trike_01_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Trike_02,PrimalItemTrophy_Skeleton_Trike_02,PrimalItemTrophy_Skeleton_Trike_02_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Trike_03,PrimalItemTrophy_Skeleton_Trike_03,PrimalItemTrophy_Skeleton_Trike_03_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Trike_04,PrimalItemTrophy_Skeleton_Trike_04,PrimalItemTrophy_Skeleton_Trike_04_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Trike_05,PrimalItemTrophy_Skeleton_Trike_05,PrimalItemTrophy_Skeleton_Trike_05_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Trike_06,PrimalItemTrophy_Skeleton_Trike_06,PrimalItemTrophy_Skeleton_Trike_06_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Trike_07,PrimalItemTrophy_Skeleton_Trike_07,PrimalItemTrophy_Skeleton_Trike_07_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Trike_08,PrimalItemTrophy_Skeleton_Trike_08,PrimalItemTrophy_Skeleton_Trike_08_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Trike_09,PrimalItemTrophy_Skeleton_Trike_09,PrimalItemTrophy_Skeleton_Trike_09_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_Trunk01,PrimalItemTrophy_Skeleton_Trunk01,PrimalItemTrophy_Skeleton_Trunk01_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_UpperTorso01,PrimalItemTrophy_Skeleton_UpperTorso01,PrimalItemTrophy_Skeleton_UpperTorso01_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_UpperTorso02,PrimalItemTrophy_Skeleton_UpperTorso02,PrimalItemTrophy_Skeleton_UpperTorso02_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Blueprints/BoneAttachments/PrimalItemTrophy_Skeleton_UpperTorso03,PrimalItemTrophy_Skeleton_UpperTorso03,PrimalItemTrophy_Skeleton_UpperTorso03_C,N,N,WeaponAttachment,EPrimalItemType:WeaponAttachment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Archelon/Dinos/Consumables/PrimalItemConsumable_Veggie_TurtleAlgae_ASA,PrimalItemConsumable_Veggie_TurtleAlgae_ASA,PrimalItemConsumable_Veggie_TurtleAlgae_ASA_C,N,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Archelon/Dinos/Consumables/PrimalItemConsumableEatable_Sushi_ASA,PrimalItemConsumableEatable_Sushi_ASA,PrimalItemConsumableEatable_Sushi_ASA_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Archelon/Dinos/Saddle/PrimalItem_Armor_Archelon_Saddle_ASA,PrimalItem_Armor_Archelon_Saddle_ASA,PrimalItem_Armor_Archelon_Saddle_ASA_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Cat/Furball/PrimalItemResource_Furball,PrimalItemResource_Furball,PrimalItemResource_Furball_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Cat/PrimalItem_DeathEssence_BP_Cat,PrimalItem_DeathEssence_BP_Cat,PrimalItem_DeathEssence_BP_Cat_C,N,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Ceratosaurus/Dinos/Cocktail/PrimalItemConsumable_HemogoblinCocktail_ASA,PrimalItemConsumable_HemogoblinCocktail_ASA,PrimalItemConsumable_HemogoblinCocktail_ASA_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Ceratosaurus/Dinos/PrimalItemResource_ApexDrop_Cerato_ASA,PrimalItemResource_ApexDrop_Cerato_ASA,PrimalItemResource_ApexDrop_Cerato_ASA_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Ceratosaurus/Dinos/Saddle/PrimalItemArmor_CeratosaurusSaddle_ASA,PrimalItemArmor_CeratosaurusSaddle_ASA,PrimalItemArmor_CeratosaurusSaddle_ASA_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/DarkPegasus/Cryo/PrimalItem_BlackHoleDino,PrimalItem_BlackHoleDino,PrimalItem_BlackHoleDino_C,N,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/DarkPegasus/Taming/PrimalItemStructure_DarkAltar,PrimalItemStructure_DarkAltar,PrimalItemStructure_DarkAltar_C,N,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Deinosuchus/Saddle/PrimalItemArmor_Deinosuchus_Saddle_ASA,PrimalItemArmor_Deinosuchus_Saddle_ASA,PrimalItemArmor_Deinosuchus_Saddle_ASA_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Deinotherium/Dinos/Saddle/PrimalItemArmor_DeinotheriumSaddle_ASA,PrimalItemArmor_DeinotheriumSaddle_ASA,PrimalItemArmor_DeinotheriumSaddle_ASA_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Dreadnoughtus/PrimalItemArmor_DreadSaddle_Platform,PrimalItemArmor_DreadSaddle_Platform,PrimalItemArmor_DreadSaddle_Platform_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Fasolasuchus/PrimalItemArmor_FasolaSaddle,PrimalItemArmor_FasolaSaddle,PrimalItemArmor_FasolaSaddle_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/FireLion/PrimalItemArmor_Saddle_FireLion,PrimalItemArmor_Saddle_FireLion,PrimalItemArmor_Saddle_FireLion_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/FireLion/PrimalItemConsumable_CookedMeat_Jerky_FireLionCraftable,PrimalItemConsumable_CookedMeat_Jerky_FireLionCraftable,PrimalItemConsumable_CookedMeat_Jerky_FireLionCraftable_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/FireLion/PrimalItemConsumable_CookedPrimeMeat_Jerky_FireLionCraftable,PrimalItemConsumable_CookedPrimeMeat_Jerky_FireLionCraftable,PrimalItemConsumable_CookedPrimeMeat_Jerky_FireLionCraftable_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Gigantoraptor/PrimalItemArmor_GigantoraptorSaddle,PrimalItemArmor_GigantoraptorSaddle,PrimalItemArmor_GigantoraptorSaddle_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Gigantoraptor/PrimalItemResource_GigantoraptorFeather,PrimalItemResource_GigantoraptorFeather,PrimalItemResource_GigantoraptorFeather_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Maelizard/PrimalItemArmor_MaelizardSaddle,PrimalItemArmor_MaelizardSaddle,PrimalItemArmor_MaelizardSaddle_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Shastasaurus/PrimalItemArmor_ShastaSaddle_Submarine,PrimalItemArmor_ShastaSaddle_Submarine,PrimalItemArmor_ShastaSaddle_Submarine_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/Xiphactinus/Dinos/Saddle/PrimalItemArmor_XiphSaddle_ASA,PrimalItemArmor_XiphSaddle_ASA,PrimalItemArmor_XiphSaddle_ASA_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ASA/Dinos/YiLing/PrimalItemArmor_YiLingSaddle,PrimalItemArmor_YiLingSaddle,PrimalItemArmor_YiLingSaddle_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ClubARk/Rewards/ColorVial/PrimalItemConsumable_ColorVial,PrimalItemConsumable_ColorVial,PrimalItemConsumable_ColorVial_C,N,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,
item,/Game/ClubARk/Rewards/RepairKit/Armor/PrimalItem_RepairKit_BootsOnly,PrimalItem_RepairKit_BootsOnly,PrimalItem_RepairKit_BootsOnly_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ClubARk/Rewards/RepairKit/Armor/PrimalItem_RepairKit_GlovesOnly,PrimalItem_RepairKit_GlovesOnly,PrimalItem_RepairKit_GlovesOnly_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ClubARk/Rewards/RepairKit/Armor/PrimalItem_RepairKit_HatOnly,PrimalItem_RepairKit_HatOnly,PrimalItem_RepairKit_HatOnly_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ClubARk/Rewards/RepairKit/Armor/PrimalItem_RepairKit_PantsOnly,PrimalItem_RepairKit_PantsOnly,PrimalItem_RepairKit_PantsOnly_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ClubARk/Rewards/RepairKit/Armor/PrimalItem_RepairKit_ShieldOnly,PrimalItem_RepairKit_ShieldOnly,PrimalItem_RepairKit_ShieldOnly_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ClubARk/Rewards/RepairKit/Armor/PrimalItem_RepairKit_ShirtOnly,PrimalItem_RepairKit_ShirtOnly,PrimalItem_RepairKit_ShirtOnly_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/ClubARk/Rewards/RepairKit/Weapons/PrimalItem_RepairKit_WeaponsOnly,PrimalItem_RepairKit_WeaponsOnly,PrimalItem_RepairKit_WeaponsOnly_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/Extinction/CoreBlueprints/Items/Artifacts/PrimalItemArtifact_Extinction_DesertKaiju,PrimalItemArtifact_Extinction_DesertKaiju,PrimalItemArtifact_Extinction_DesertKaiju_C,N,N,Artifact,EPrimalItemType:Artifact; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Artifacts/PrimalItemArtifact_Extinction_ForestKaiju,PrimalItemArtifact_Extinction_ForestKaiju,PrimalItemArtifact_Extinction_ForestKaiju_C,N,N,Artifact,EPrimalItemType:Artifact; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Artifacts/PrimalItemArtifact_Extinction_IceKaiju,PrimalItemArtifact_Extinction_IceKaiju,PrimalItemArtifact_Extinction_IceKaiju_C,N,N,Artifact,EPrimalItemType:Artifact; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/PrimalItem_Spawner_Enforcer,PrimalItem_Spawner_Enforcer,PrimalItem_Spawner_Enforcer_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/PrimalItem_Spawner_Mek,PrimalItem_Spawner_Mek,PrimalItem_Spawner_Mek_C,Y,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/PrimalItemStructure_CryoFridge,PrimalItemStructure_CryoFridge,PrimalItemStructure_CryoFridge_C,Y,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/PrimalItemStructure_TaxidermyBase_Large,PrimalItemStructure_TaxidermyBase_Large,PrimalItemStructure_TaxidermyBase_Large_C,N,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/PrimalItemStructure_TaxidermyBase_Medium,PrimalItemStructure_TaxidermyBase_Medium,PrimalItemStructure_TaxidermyBase_Medium_C,N,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/PrimalItemStructure_TaxidermyBase_Small,PrimalItemStructure_TaxidermyBase_Small,PrimalItemStructure_TaxidermyBase_Small_C,Y,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_DesertKaiju,PrimalItemArmor_DesertKaiju,PrimalItemArmor_DesertKaiju_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_DreadSaddle_Platform,PrimalItemArmor_DreadSaddle_Platform,PrimalItemArmor_DreadSaddle_Platform_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_ForestKaiju,PrimalItemArmor_ForestKaiju,PrimalItemArmor_ForestKaiju_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_GachaSaddle,PrimalItemArmor_GachaSaddle,PrimalItemArmor_GachaSaddle_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_GasBagsSaddle,PrimalItemArmor_GasBagsSaddle,PrimalItemArmor_GasBagsSaddle_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_IceJumperSaddle,PrimalItemArmor_IceJumperSaddle,PrimalItemArmor_IceJumperSaddle_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_IceKaiju,PrimalItemArmor_IceKaiju,PrimalItemArmor_IceKaiju_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_MekBackpack_MissilePod,PrimalItemArmor_MekBackpack_MissilePod,PrimalItemArmor_MekBackpack_MissilePod_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_MekBackpack_Shield,PrimalItemArmor_MekBackpack_Shield,PrimalItemArmor_MekBackpack_Shield_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_MekBackpack_SiegeCannon,PrimalItemArmor_MekBackpack_SiegeCannon,PrimalItemArmor_MekBackpack_SiegeCannon_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_MekTransformer,PrimalItemArmor_MekTransformer,PrimalItemArmor_MekTransformer_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_OwlSaddle,PrimalItemArmor_OwlSaddle,PrimalItemArmor_OwlSaddle_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_SpindlesSaddle,PrimalItemArmor_SpindlesSaddle,PrimalItemArmor_SpindlesSaddle_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Skin/PrimalItemCostume_CorruptedGigant,PrimalItemCostume_CorruptedGigant,PrimalItemCostume_CorruptedGigant_C,N,N,Skin,EPrimalItemType:Skin; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Skin/PrimalItemCostume_CorruptedRex,PrimalItemCostume_CorruptedRex,PrimalItemCostume_CorruptedRex_C,N,N,Skin,EPrimalItemType:Skin; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Skin/PrimalItemSkin_HomoDeusBoots,PrimalItemSkin_HomoDeusBoots,PrimalItemSkin_HomoDeusBoots_C,N,N,Skin,EPrimalItemType:Skin; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Skin/PrimalItemSkin_HomoDeusGloves,PrimalItemSkin_HomoDeusGloves,PrimalItemSkin_HomoDeusGloves_C,N,N,Skin,EPrimalItemType:Skin; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Skin/PrimalItemSkin_HomoDeusHelmet,PrimalItemSkin_HomoDeusHelmet,PrimalItemSkin_HomoDeusHelmet_C,N,N,Skin,EPrimalItemType:Skin; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Skin/PrimalItemSkin_HomoDeusPants,PrimalItemSkin_HomoDeusPants,PrimalItemSkin_HomoDeusPants_C,N,N,Skin,EPrimalItemType:Skin; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Items/Skin/PrimalItemSkin_HomoDeusShirt,PrimalItemSkin_HomoDeusShirt,PrimalItemSkin_HomoDeusShirt_C,Y,N,Skin,EPrimalItemType:Skin; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_GasBag,PrimalItemResource_ApexDrop_GasBag,PrimalItemResource_ApexDrop_GasBag_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Resources/PrimalItemResource_BlueSap,PrimalItemResource_BlueSap,PrimalItemResource_BlueSap_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Resources/PrimalItemResource_CondensedGas,PrimalItemResource_CondensedGas,PrimalItemResource_CondensedGas_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/Extinction/CoreBlueprints/Resources/PrimalItemResource_CorruptedPolymer,PrimalItemResource_CorruptedPolymer,PrimalItemResource_CorruptedPolymer_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
