kind,mxcheatui_asset_path,blueprint_stem,class_ref_C,in_session_save_221210,session_combat_v1,e_primal_item_type_guess,game_state_enum_hooks,gaia_searchable,notes,display_name,display_name_source,display_name_confidence,blueprint_path_ue,cheat_giveitem_template,cheat_spawn_dino_template,dlc_or_pack,path_category,variant_tags,e_cheat_actor_type_guess,in_session_class_ref,in_session_game_path,in_session_stem,session_match_method,session_combat_bundle_v1,tribe_log_display_name_hit,also_in_opposite_table,mxcheatui_table,mxcheatui_mod_cf,gaia_commands_mod_cf,assessment_tags,row_id
item,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Charge,PrimalItemResource_Charge,PrimalItemResource_Charge_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,,Charge,derived_stem,medium,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Charge.PrimalItemResource_Charge,"cheat giveitem ""Blueprint'/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Charge.PrimalItemResource_Charge'"" 1 0 0",,Aberration,CoreBlueprints/Resources,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Resource,mx_00033
item,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_ElementOre,PrimalItemResource_ElementOre,PrimalItemResource_ElementOre_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,,Element Ore,derived_stem,medium,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_ElementOre.PrimalItemResource_ElementOre,"cheat giveitem ""Blueprint'/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_ElementOre.PrimalItemResource_ElementOre'"" 1 0 0",,Aberration,CoreBlueprints/Resources,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Resource,mx_00034
item,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_FungalWood,PrimalItemResource_FungalWood,PrimalItemResource_FungalWood_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,,Fungal Wood,derived_stem,medium,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_FungalWood.PrimalItemResource_FungalWood,"cheat giveitem ""Blueprint'/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_FungalWood.PrimalItemResource_FungalWood'"" 1 0 0",,Aberration,CoreBlueprints/Resources,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Resource,mx_00035
item,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Gas,PrimalItemResource_Gas,PrimalItemResource_Gas_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,,Gas,derived_stem,medium,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Gas.PrimalItemResource_Gas,"cheat giveitem ""Blueprint'/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Gas.PrimalItemResource_Gas'"" 1 0 0",,Aberration,CoreBlueprints/Resources,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Resource;session_class_ref;session_game_path;session_stem,mx_00036
item,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Gem_BioLum,PrimalItemResource_Gem_BioLum,PrimalItemResource_Gem_BioLum_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,,Gem Bio Lum,derived_stem,medium,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Gem_BioLum.PrimalItemResource_Gem_BioLum,"cheat giveitem ""Blueprint'/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Gem_BioLum.PrimalItemResource_Gem_BioLum'"" 1 0 0",,Aberration,CoreBlueprints/Resources,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Resource,mx_00037
item,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Gem_Element,PrimalItemResource_Gem_Element,PrimalItemResource_Gem_Element_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,,Gem Element,derived_stem,medium,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Gem_Element.PrimalItemResource_Gem_Element,"cheat giveitem ""Blueprint'/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Gem_Element.PrimalItemResource_Gem_Element'"" 1 0 0",,Aberration,CoreBlueprints/Resources,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Resource,mx_00038
item,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Gem_Fertile,PrimalItemResource_Gem_Fertile,PrimalItemResource_Gem_Fertile_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,,Gem Fertile,derived_stem,medium,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Gem_Fertile.PrimalItemResource_Gem_Fertile,"cheat giveitem ""Blueprint'/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_Gem_Fertile.PrimalItemResource_Gem_Fertile'"" 1 0 0",,Aberration,CoreBlueprints/Resources,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Resource,mx_00039
item,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_XenomorphPheromoneGland,PrimalItemResource_XenomorphPheromoneGland,PrimalItemResource_XenomorphPheromoneGland_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,,Xenomorph Pheromone Gland,derived_stem,medium,/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_XenomorphPheromoneGland.PrimalItemResource_XenomorphPheromoneGland,"cheat giveitem ""Blueprint'/Game/Aberration/CoreBlueprints/Resources/PrimalItemResource_XenomorphPheromoneGland.PrimalItemResource_XenomorphPheromoneGland'"" 1 0 0",,Aberration,CoreBlueprints/Resources,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Resource,mx_00040
item,/Game/Aberration/CoreBlueprints/Weapons/PrimalItem_WeaponClimbPick,PrimalItem_WeaponClimbPick,PrimalItem_WeaponClimbPick_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,,Climb Pick,derived_stem,medium,/Game/Aberration/CoreBlueprints/Weapons/PrimalItem_WeaponClimbPick.PrimalItem_WeaponClimbPick,"cheat giveitem ""Blueprint'/Game/Aberration/CoreBlueprints/Weapons/PrimalItem_WeaponClimbPick.PrimalItem_WeaponClimbPick'"" 1 0 0",,Aberration,CoreBlueprints/Weapons,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Weapon;session_class_ref;session_game_path;session_stem,mx_00041
item,/Game/Aberration/CoreBlueprints/Weapons/PrimalItemAmmo_Zipline,PrimalItemAmmo_Zipline,PrimalItemAmmo_Zipline_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,,Zipline,derived_stem,medium,/Game/Aberration/CoreBlueprints/Weapons/PrimalItemAmmo_Zipline.PrimalItemAmmo_Zipline,"cheat giveitem ""Blueprint'/Game/Aberration/CoreBlueprints/Weapons/PrimalItemAmmo_Zipline.PrimalItemAmmo_Zipline'"" 1 0 0",,Aberration,CoreBlueprints/Weapons,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Ammo;session_class_ref;session_game_path;session_stem,mx_00042
item,/Game/Aberration/Dinos/Basilisk/PrimalItemArmor_BasiliskSaddle,PrimalItemArmor_BasiliskSaddle,PrimalItemArmor_BasiliskSaddle_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Basilisk Saddle,derived_stem,medium,/Game/Aberration/Dinos/Basilisk/PrimalItemArmor_BasiliskSaddle.PrimalItemArmor_BasiliskSaddle,"cheat giveitem ""Blueprint'/Game/Aberration/Dinos/Basilisk/PrimalItemArmor_BasiliskSaddle.PrimalItemArmor_BasiliskSaddle'"" 1 0 0",,Aberration,Dinos/Basilisk,Saddle,,Y,Y,Y,class_ref+game_path+stem,N,N,Y,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Equipment;session_class_ref;session_game_path;session_stem;variant:Saddle;saddle_item,mx_00043
item,/Game/Aberration/Dinos/CaveWolf/PrimalItemArmor_CavewolfPromoSaddle,PrimalItemArmor_CavewolfPromoSaddle,PrimalItemArmor_CavewolfPromoSaddle_C,N,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Cavewolf Promo Saddle,derived_stem,medium,/Game/Aberration/Dinos/CaveWolf/PrimalItemArmor_CavewolfPromoSaddle.PrimalItemArmor_CavewolfPromoSaddle,"cheat giveitem ""Blueprint'/Game/Aberration/Dinos/CaveWolf/PrimalItemArmor_CavewolfPromoSaddle.PrimalItemArmor_CavewolfPromoSaddle'"" 1 0 0",,Aberration,Dinos/CaveWolf,Saddle,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Equipment;variant:Saddle;saddle_item,mx_00044
item,/Game/Aberration/Dinos/CaveWolf/PrimalItemArmor_CavewolfSaddle,PrimalItemArmor_CavewolfSaddle,PrimalItemArmor_CavewolfSaddle_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Cavewolf Saddle,derived_stem,medium,/Game/Aberration/Dinos/CaveWolf/PrimalItemArmor_CavewolfSaddle.PrimalItemArmor_CavewolfSaddle,"cheat giveitem ""Blueprint'/Game/Aberration/Dinos/CaveWolf/PrimalItemArmor_CavewolfSaddle.PrimalItemArmor_CavewolfSaddle'"" 1 0 0",,Aberration,Dinos/CaveWolf,Saddle,,Y,Y,Y,class_ref+game_path+stem,N,N,Y,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Equipment;session_class_ref;session_game_path;session_stem;variant:Saddle;saddle_item,mx_00045
item,/Game/Aberration/Dinos/Crab/PrimalItemArmor_CrabSaddle,PrimalItemArmor_CrabSaddle,PrimalItemArmor_CrabSaddle_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Crab Saddle,derived_stem,medium,/Game/Aberration/Dinos/Crab/PrimalItemArmor_CrabSaddle.PrimalItemArmor_CrabSaddle,"cheat giveitem ""Blueprint'/Game/Aberration/Dinos/Crab/PrimalItemArmor_CrabSaddle.PrimalItemArmor_CrabSaddle'"" 1 0 0",,Aberration,Dinos/Crab,Saddle,,Y,Y,Y,class_ref+game_path+stem,N,N,Y,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Equipment;session_class_ref;session_game_path;session_stem;variant:Saddle;saddle_item,mx_00046
item,/Game/Aberration/Dinos/MoleRat/PrimalItemArmor_MoleRatSaddle,PrimalItemArmor_MoleRatSaddle,PrimalItemArmor_MoleRatSaddle_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Mole Rat Saddle,derived_stem,medium,/Game/Aberration/Dinos/MoleRat/PrimalItemArmor_MoleRatSaddle.PrimalItemArmor_MoleRatSaddle,"cheat giveitem ""Blueprint'/Game/Aberration/Dinos/MoleRat/PrimalItemArmor_MoleRatSaddle.PrimalItemArmor_MoleRatSaddle'"" 1 0 0",,Aberration,Dinos/MoleRat,Saddle,,Y,Y,Y,class_ref+game_path+stem,N,N,Y,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Equipment;session_class_ref;session_game_path;session_stem;variant:Saddle;saddle_item,mx_00047
item,/Game/Aberration/Dinos/RockDrake/PrimalItemArmor_RockDrakeSaddle,PrimalItemArmor_RockDrakeSaddle,PrimalItemArmor_RockDrakeSaddle_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Rock Drake Saddle,derived_stem,medium,/Game/Aberration/Dinos/RockDrake/PrimalItemArmor_RockDrakeSaddle.PrimalItemArmor_RockDrakeSaddle,"cheat giveitem ""Blueprint'/Game/Aberration/Dinos/RockDrake/PrimalItemArmor_RockDrakeSaddle.PrimalItemArmor_RockDrakeSaddle'"" 1 0 0",,Aberration,Dinos/RockDrake,Saddle,,Y,Y,Y,class_ref+game_path+stem,N,N,Y,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Equipment;session_class_ref;session_game_path;session_stem;variant:Saddle;saddle_item,mx_00048
item,/Game/Aberration/Dinos/RockDrake/PrimalItemArmor_RockDrakeSaddle_Tek,PrimalItemArmor_RockDrakeSaddle_Tek,PrimalItemArmor_RockDrakeSaddle_Tek_C,Y,N,Equipment,EPrimalItemType:Equipment; EPrimalMilestoneType:Craft,Y,,Rock Drake Saddle Tek,derived_stem,medium,/Game/Aberration/Dinos/RockDrake/PrimalItemArmor_RockDrakeSaddle_Tek.PrimalItemArmor_RockDrakeSaddle_Tek,"cheat giveitem ""Blueprint'/Game/Aberration/Dinos/RockDrake/PrimalItemArmor_RockDrakeSaddle_Tek.PrimalItemArmor_RockDrakeSaddle_Tek'"" 1 0 0",,Aberration,Dinos/RockDrake,Saddle,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Equipment;tek;session_class_ref;session_game_path;session_stem;variant:Saddle;saddle_item,mx_00049
item,/Game/Aberration/Dinos/RockDrake/PrimalItemConsumable_Egg_RockDrake,PrimalItemConsumable_Egg_RockDrake,PrimalItemConsumable_Egg_RockDrake_C,N,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Egg Rock Drake,derived_stem,medium,/Game/Aberration/Dinos/RockDrake/PrimalItemConsumable_Egg_RockDrake.PrimalItemConsumable_Egg_RockDrake,"cheat giveitem ""Blueprint'/Game/Aberration/Dinos/RockDrake/PrimalItemConsumable_Egg_RockDrake.PrimalItemConsumable_Egg_RockDrake'"" 1 0 0",,Aberration,Dinos/RockDrake,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:MiscConsumable,mx_00050
item,/Game/Aberration/Dinos/RockDrake/PrimalItemConsumable_Egg_RockDrake_Fertilized,PrimalItemConsumable_Egg_RockDrake_Fertilized,PrimalItemConsumable_Egg_RockDrake_Fertilized_C,N,N,MiscConsumable,EPrimalItemType:MiscConsumable; EPrimalMilestoneType:Craft,Y,,Egg Rock Drake Fertilized,derived_stem,medium,/Game/Aberration/Dinos/RockDrake/PrimalItemConsumable_Egg_RockDrake_Fertilized.PrimalItemConsumable_Egg_RockDrake_Fertilized,"cheat giveitem ""Blueprint'/Game/Aberration/Dinos/RockDrake/PrimalItemConsumable_Egg_RockDrake_Fertilized.PrimalItemConsumable_Egg_RockDrake_Fertilized'"" 1 0 0",,Aberration,Dinos/RockDrake,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:MiscConsumable,mx_00051
item,/Game/Aberration/Structures/CarnivorousPlant/PrimalItemConsumable_Seed_Carnivorous_Plant,PrimalItemConsumable_Seed_Carnivorous_Plant,PrimalItemConsumable_Seed_Carnivorous_Plant_C,N,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,,Seed Carnivorous Plant,derived_stem,medium,/Game/Aberration/Structures/CarnivorousPlant/PrimalItemConsumable_Seed_Carnivorous_Plant.PrimalItemConsumable_Seed_Carnivorous_Plant,"cheat giveitem ""Blueprint'/Game/Aberration/Structures/CarnivorousPlant/PrimalItemConsumable_Seed_Carnivorous_Plant.PrimalItemConsumable_Seed_Carnivorous_Plant'"" 1 0 0",,Aberration,Structures/CarnivorousPlant,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Structure,mx_00052
item,/Game/Aberration/Structures/CarnivorousPlant/PrimalItemStructure_Carnivorous_Plant_Trap,PrimalItemStructure_Carnivorous_Plant_Trap,PrimalItemStructure_Carnivorous_Plant_Trap_C,N,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,,Carnivorous Plant Trap,derived_stem,medium,/Game/Aberration/Structures/CarnivorousPlant/PrimalItemStructure_Carnivorous_Plant_Trap.PrimalItemStructure_Carnivorous_Plant_Trap,"cheat giveitem ""Blueprint'/Game/Aberration/Structures/CarnivorousPlant/PrimalItemStructure_Carnivorous_Plant_Trap.PrimalItemStructure_Carnivorous_Plant_Trap'"" 1 0 0",,Aberration,Structures/CarnivorousPlant,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Structure,mx_00053
item,/Game/Aberration/Structures/CliffPlatforms/Metal_CliffPlatform/PrimalItemStructure_Metal_CliffPlatform,PrimalItemStructure_Metal_CliffPlatform,PrimalItemStructure_Metal_CliffPlatform_C,Y,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,,Metal Cliff Platform,derived_stem,medium,/Game/Aberration/Structures/CliffPlatforms/Metal_CliffPlatform/PrimalItemStructure_Metal_CliffPlatform.PrimalItemStructure_Metal_CliffPlatform,"cheat giveitem ""Blueprint'/Game/Aberration/Structures/CliffPlatforms/Metal_CliffPlatform/PrimalItemStructure_Metal_CliffPlatform.PrimalItemStructure_Metal_CliffPlatform'"" 1 0 0",,Aberration,Structures/CliffPlatforms/Metal_CliffPlatform,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Structure;session_class_ref;session_game_path;session_stem,mx_00054
item,/Game/Aberration/Structures/CliffPlatforms/Stone_CliffPlatform/PrimalItemStructure_Stone_CliffPlatform,PrimalItemStructure_Stone_CliffPlatform,PrimalItemStructure_Stone_CliffPlatform_C,Y,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,,Stone Cliff Platform,derived_stem,medium,/Game/Aberration/Structures/CliffPlatforms/Stone_CliffPlatform/PrimalItemStructure_Stone_CliffPlatform.PrimalItemStructure_Stone_CliffPlatform,"cheat giveitem ""Blueprint'/Game/Aberration/Structures/CliffPlatforms/Stone_CliffPlatform/PrimalItemStructure_Stone_CliffPlatform.PrimalItemStructure_Stone_CliffPlatform'"" 1 0 0",,Aberration,Structures/CliffPlatforms/Stone_CliffPlatform,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Structure;session_class_ref;session_game_path;session_stem,mx_00055
item,/Game/Aberration/Structures/CliffPlatforms/Wood_CliffPlatform/PrimalItemStructure_Wood_CliffPlatform,PrimalItemStructure_Wood_CliffPlatform,PrimalItemStructure_Wood_CliffPlatform_C,Y,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,,Wood Cliff Platform,derived_stem,medium,/Game/Aberration/Structures/CliffPlatforms/Wood_CliffPlatform/PrimalItemStructure_Wood_CliffPlatform.PrimalItemStructure_Wood_CliffPlatform,"cheat giveitem ""Blueprint'/Game/Aberration/Structures/CliffPlatforms/Wood_CliffPlatform/PrimalItemStructure_Wood_CliffPlatform.PrimalItemStructure_Wood_CliffPlatform'"" 1 0 0",,Aberration,Structures/CliffPlatforms/Wood_CliffPlatform,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Structure;session_class_ref;session_game_path;session_stem,mx_00056
item,/Game/Aberration/Structures/GasCollector/PrimalItemStructure_GasCollector,PrimalItemStructure_GasCollector,PrimalItemStructure_GasCollector_C,Y,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,,Gas Collector,derived_stem,medium,/Game/Aberration/Structures/GasCollector/PrimalItemStructure_GasCollector.PrimalItemStructure_GasCollector,"cheat giveitem ""Blueprint'/Game/Aberration/Structures/GasCollector/PrimalItemStructure_GasCollector.PrimalItemStructure_GasCollector'"" 1 0 0",,Aberration,Structures/GasCollector,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Structure;session_class_ref;session_game_path;session_stem,mx_00057
item,/Game/Aberration/Structures/PortableRopeLadder/PrimalItemStructure_PortableLadder,PrimalItemStructure_PortableLadder,PrimalItemStructure_PortableLadder_C,Y,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,,Portable Ladder,derived_stem,medium,/Game/Aberration/Structures/PortableRopeLadder/PrimalItemStructure_PortableLadder.PrimalItemStructure_PortableLadder,"cheat giveitem ""Blueprint'/Game/Aberration/Structures/PortableRopeLadder/PrimalItemStructure_PortableLadder.PrimalItemStructure_PortableLadder'"" 1 0 0",,Aberration,Structures/PortableRopeLadder,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Structure;session_class_ref;session_game_path;session_stem,mx_00058
item,/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorPlatform_Large,PrimalItemStructure_WoodElevatorPlatform_Large,PrimalItemStructure_WoodElevatorPlatform_Large_C,Y,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,,Wood Elevator Platform Large,derived_stem,medium,/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorPlatform_Large.PrimalItemStructure_WoodElevatorPlatform_Large,"cheat giveitem ""Blueprint'/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorPlatform_Large.PrimalItemStructure_WoodElevatorPlatform_Large'"" 1 0 0",,Aberration,Structures/PrimitiveElevator,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Structure;session_class_ref;session_game_path;session_stem,mx_00059
item,/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorPlatform_Medium,PrimalItemStructure_WoodElevatorPlatform_Medium,PrimalItemStructure_WoodElevatorPlatform_Medium_C,Y,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,,Wood Elevator Platform Medium,derived_stem,medium,/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorPlatform_Medium.PrimalItemStructure_WoodElevatorPlatform_Medium,"cheat giveitem ""Blueprint'/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorPlatform_Medium.PrimalItemStructure_WoodElevatorPlatform_Medium'"" 1 0 0",,Aberration,Structures/PrimitiveElevator,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Structure;session_class_ref;session_game_path;session_stem,mx_00060
item,/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorPlatform_Small,PrimalItemStructure_WoodElevatorPlatform_Small,PrimalItemStructure_WoodElevatorPlatform_Small_C,Y,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,,Wood Elevator Platform Small,derived_stem,medium,/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorPlatform_Small.PrimalItemStructure_WoodElevatorPlatform_Small,"cheat giveitem ""Blueprint'/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorPlatform_Small.PrimalItemStructure_WoodElevatorPlatform_Small'"" 1 0 0",,Aberration,Structures/PrimitiveElevator,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Structure;session_class_ref;session_game_path;session_stem,mx_00061
item,/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorTopSwitch,PrimalItemStructure_WoodElevatorTopSwitch,PrimalItemStructure_WoodElevatorTopSwitch_C,N,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,,Wood Elevator Top Switch,derived_stem,medium,/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorTopSwitch.PrimalItemStructure_WoodElevatorTopSwitch,"cheat giveitem ""Blueprint'/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorTopSwitch.PrimalItemStructure_WoodElevatorTopSwitch'"" 1 0 0",,Aberration,Structures/PrimitiveElevator,,,N,N,N,,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Structure,mx_00062
item,/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorTrack,PrimalItemStructure_WoodElevatorTrack,PrimalItemStructure_WoodElevatorTrack_C,Y,N,Structure,EPrimalItemType:Structure; EPrimalMilestoneType:Craft,Y,,Wood Elevator Track,derived_stem,medium,/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorTrack.PrimalItemStructure_WoodElevatorTrack,"cheat giveitem ""Blueprint'/Game/Aberration/Structures/PrimitiveElevator/PrimalItemStructure_WoodElevatorTrack.PrimalItemStructure_WoodElevatorTrack'"" 1 0 0",,Aberration,Structures/PrimitiveElevator,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnItemDataTable,1028139,936457,item;pack:Aberration;item_type:Structure;session_class_ref;session_game_path;session_stem,mx_00063
